id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,f_camera,camera,memory,wifi,price,gen_ord,cores_ord,speed_ord,wifi_ord,bluetooth_bin,screen_LCD,screen_Touch,sim_Dual,sim_Single
1066,1809,0.7,123,433,1661,2784,12,6,20,6.0,19.0,23778,b,1024,1,5,0,1,False,0,1,0,1
1067,1703,0.2,92,134,521,793,7,3,17,5.0,7.0,23201,none,915,2,5,0,0,True,0,1,0,1
1072,1342,0.6,86,991,1638,2746,15,5,10,0.0,1.0,31425,none,1187,2,6,1,0,False,0,1,0,1
1073,1189,0.5,198,379,932,893,9,6,13,13.0,14.0,8110,none,602,1,2,2,0,True,0,1,0,1
1074,518,0.6,128,489,710,2514,16,12,7,0.0,0.0,62057,a,887,2,5,2,2,True,0,1,0,1
1078,1312,0.9,156,115,1791,3833,14,13,17,0.0,0.0,24422,none,1025,0,5,0,0,True,0,1,1,0
1079,1893,0.1,179,1203,1432,1482,15,7,17,1.0,3.0,23409,none,876,0,7,0,0,True,0,1,1,0
1080,1076,0.2,105,545,1300,2043,7,5,14,3.0,4.0,14167,none,762,0,4,2,0,False,1,0,0,1
1081,530,0.9,118,818,1090,1229,16,11,2,1.0,2.0,40625,none,466,0,5,2,0,True,0,1,0,1
1084,1836,0.7,104,168,1068,2469,18,6,7,0.0,1.0,14598,g,766,1,4,1,3,False,0,1,1,0
1085,1741,0.1,140,719,755,2575,13,10,7,1.0,3.0,55619,n,787,2,4,0,4,True,0,1,0,1
1086,1869,0.4,152,163,874,1375,15,3,19,0.0,13.0,30523,none,816,2,0,2,0,False,1,0,0,1
1088,1655,0.1,105,626,1348,673,10,3,12,6.0,12.0,4227,none,792,2,2,0,0,True,1,0,1,0
1089,605,0.9,162,329,656,2301,15,9,8,9.0,14.0,18982,none,738,2,1,1,0,False,1,0,0,1
1090,1245,0.7,105,330,1434,2676,17,8,7,2.0,3.0,30154,none,769,1,4,0,0,True,1,0,0,1
1091,1709,0.8,136,956,1292,1781,18,3,17,8.0,10.0,58411,none,915,2,1,0,0,True,1,0,0,1
1092,846,0.1,123,1140,1983,2248,16,8,13,0.0,15.0,58709,none,1032,2,3,2,0,True,1,0,0,1
1093,1403,0.9,90,217,1623,921,14,13,18,3.0,13.0,62369,none,708,1,3,2,0,True,1,0,1,0
1095,775,0.1,185,444,1555,1719,19,3,18,1.0,14.0,10376,a,754,2,6,2,2,True,0,1,1,0
1096,1154,0.8,159,1003,1827,3262,16,15,16,6.0,16.0,35184,none,945,2,4,1,0,False,1,0,0,1
1097,1375,0.1,194,227,772,1947,15,13,15,2.0,3.0,35776,n,756,2,1,0,4,False,0,1,1,0
1098,1827,0.9,130,253,1764,2693,8,3,7,4.0,9.0,61935,g,766,0,6,0,3,True,0,1,0,1
1100,741,0.3,178,334,594,1886,19,11,9,1.0,13.0,14257,g,774,1,4,1,3,False,0,1,0,1
1101,1672,0.7,174,1281,1896,1267,17,4,20,13.0,20.0,32710,none,981,2,0,0,0,True,0,1,1,0
1105,1510,0.7,138,118,1170,887,18,6,5,11.0,13.0,47476,none,635,0,1,2,0,True,1,0,1,0
1106,1266,0.4,86,1187,1595,398,16,8,3,1.0,2.0,18418,a,585,1,6,2,2,False,0,1,0,1
1107,1396,0.1,138,1191,1347,2389,7,3,15,0.0,1.0,46358,n,771,0,6,2,4,False,1,0,1,0
1108,808,0.8,161,526,1324,3431,15,6,13,3.0,9.0,45653,n,931,0,0,2,4,False,0,1,0,1
1109,1542,0.8,182,346,966,3601,14,4,16,1.0,11.0,43561,none,876,0,1,2,0,False,1,0,0,1
1112,586,0.3,188,1226,1389,3646,15,4,11,1.0,5.0,57364,g,1054,1,1,0,3,False,0,1,1,0
1113,1341,0.4,107,473,574,2200,18,14,15,0.0,1.0,36231,none,740,0,7,1,0,True,0,1,1,0
1114,781,0.2,88,368,607,3862,17,10,9,1.0,7.0,64554,none,747,0,1,1,0,True,1,0,1,0
1115,501,0.5,174,239,1636,3077,17,3,17,14.0,20.0,22479,none,609,0,5,0,0,True,1,0,1,0
1116,1224,0.2,139,622,709,621,11,4,14,2.0,9.0,44541,b,671,2,1,1,1,True,0,1,1,0
1117,1970,0.3,80,654,882,2372,14,12,2,11.0,19.0,58743,none,1322,2,7,1,0,False,0,1,1,0
1118,618,0.9,138,853,1781,2574,14,3,5,0.0,1.0,63347,none,1153,2,1,1,0,True,0,1,1,0
1119,1537,0.8,158,686,1305,2857,17,14,2,11.0,17.0,46698,a,1308,2,3,2,2,False,0,1,0,1
1120,1018,0.6,153,992,1433,3143,17,12,20,8.0,10.0,16120,none,653,0,7,1,0,False,0,1,0,1
1121,1545,0.1,173,115,1352,3197,14,9,6,15.0,20.0,35687,g,1140,2,4,1,3,False,1,0,1,0
1122,1871,0.4,144,275,1966,2727,15,8,11,4.0,5.0,41783,none,1200,2,7,1,0,False,1,0,0,1
1123,1729,0.9,186,461,1178,1519,9,4,5,1.0,6.0,12387,n,834,1,0,1,4,True,1,0,1,0
1125,1106,0.7,107,614,1212,2674,9,3,9,4.0,9.0,54386,b,553,1,2,1,1,True,1,0,0,1
1126,635,0.3,97,193,989,2107,13,12,12,1.0,13.0,50411,none,644,2,4,0,0,True,1,0,1,0
1127,618,0.2,143,1105,1602,2262,16,15,4,8.0,14.0,16315,none,598,0,0,0,0,False,0,1,0,1
1128,1671,0.9,179,398,1263,815,16,6,10,13.0,18.0,5888,b,711,1,7,0,1,False,0,1,1,0
1129,1562,0.1,105,480,728,2829,13,10,3,0.0,9.0,52446,g,1087,2,6,1,3,True,0,1,1,0
1130,1975,0.9,151,775,1607,3022,13,5,19,2.0,17.0,31295,a,853,0,0,1,2,True,1,0,1,0
1131,831,0.7,134,1482,1490,2573,16,12,18,2.0,9.0,62489,a,866,2,7,0,2,True,1,0,0,1
1132,1524,0.6,174,154,550,2678,16,5,13,0.0,1.0,10239,a,980,1,3,1,2,True,1,0,1,0
1133,1528,0.8,129,454,1762,1282,11,9,11,3.0,6.0,55730,a,662,2,4,1,2,True,0,1,1,0
1134,1447,0.2,155,737,1455,568,12,11,8,2.0,16.0,9674,none,679,0,7,2,0,True,1,0,1,0
1138,1413,0.2,200,314,1606,2867,5,4,15,2.0,6.0,11054,none,665,0,5,1,0,True,0,1,0,1
1139,831,0.5,86,172,1239,1075,12,11,3,10.0,12.0,55425,none,653,1,5,2,0,False,0,1,0,1
1140,802,0.6,153,527,734,3063,17,13,4,3.0,6.0,43656,none,904,0,4,0,0,False,0,1,1,0
1142,1193,0.4,196,674,864,2394,19,11,14,10.0,17.0,56588,none,895,1,2,2,0,True,0,1,0,1
1143,904,0.8,112,657,1014,2814,13,3,19,10.0,11.0,31154,none,813,2,2,1,0,True,1,0,1,0
1147,1851,0.9,198,293,1967,735,7,6,14,3.0,11.0,12715,n,711,2,5,1,4,True,1,0,1,0
1148,727,1.0,131,813,1377,1891,19,13,7,0.0,1.0,32493,b,842,2,6,1,1,True,1,0,0,1
1150,877,0.8,135,457,652,3260,14,12,6,9.0,14.0,46532,none,943,2,0,1,0,False,1,0,1,0
1151,696,0.2,103,533,797,2022,14,11,4,11.0,13.0,35717,n,725,2,2,2,4,True,1,0,0,1
1152,1009,0.6,102,912,1043,1716,7,5,15,2.0,14.0,2392,none,816,0,7,1,0,True,1,0,1,0
1154,987,0.8,192,412,565,1454,11,3,8,1.0,3.0,20632,none,700,1,6,1,0,False,0,1,1,0
1156,1732,0.3,172,201,656,3940,17,11,20,2.0,3.0,61637,g,908,0,4,0,3,False,0,1,0,1
1157,1587,0.9,148,299,874,461,17,4,4,0.0,15.0,50856,a,671,1,7,0,2,True,1,0,0,1
1158,1097,0.1,160,1277,1352,2219,15,6,12,10.0,15.0,21609,g,1132,2,6,0,3,False,1,0,0,1
1161,1910,0.6,146,333,639,2944,8,7,2,0.0,2.0,29120,a,886,1,6,1,2,False,0,1,0,1
1162,865,0.1,159,805,1804,2361,16,11,19,8.0,9.0,59777,b,870,1,2,1,1,False,1,0,1,0
1163,1930,0.8,186,1901,1920,1783,17,3,13,11.0,12.0,16884,n,915,0,7,1,4,True,1,0,0,1
1164,860,0.7,170,1573,1581,2832,13,7,20,8.0,13.0,40491,a,925,2,2,1,2,True,0,1,1,0
1165,1268,0.9,182,360,912,931,11,5,20,9.0,17.0,42440,none,916,2,5,2,0,True,0,1,0,1
1169,763,0.3,104,273,1278,2865,11,6,9,9.0,12.0,51376,b,910,2,4,0,1,True,0,1,0,1
1171,815,0.3,85,982,1291,3469,5,4,6,4.0,12.0,51741,a,918,1,5,1,2,False,1,0,1,0
1172,618,0.2,88,879,896,2399,18,15,17,2.0,7.0,57465,b,738,2,2,0,1,True,0,1,1,0
1173,553,0.7,136,1287,1892,3300,12,10,20,0.0,1.0,18501,none,863,2,1,1,0,True,1,0,1,0
1175,563,0.3,115,211,684,3012,14,4,15,3.0,12.0,47779,none,605,1,6,1,0,False,1,0,1,0
1176,1590,0.5,187,1058,1109,2836,6,5,4,12.0,15.0,14918,none,1007,2,3,1,0,False,1,0,1,0
1177,1031,0.1,121,532,1247,2385,11,7,16,2.0,9.0,11609,none,1123,2,1,1,0,True,1,0,1,0
1180,1479,0.1,146,327,645,3762,12,10,5,0.0,0.0,24703,none,885,2,5,1,0,True,1,0,1,0
1181,1271,0.9,161,1260,1788,892,15,13,20,0.0,1.0,2227,none,655,0,0,1,0,False,0,1,1,0
1182,709,0.1,81,570,1422,467,17,11,5,11.0,15.0,13055,b,640,2,7,1,1,False,0,1,0,1
1183,1744,0.7,158,621,1558,345,10,6,14,0.0,0.0,62466,none,795,2,0,2,0,False,1,0,0,1
1184,1314,0.8,116,328,1858,3033,9,8,17,0.0,1.0,40877,a,1241,2,6,1,2,True,0,1,0,1
1185,1136,0.9,150,1307,1767,2110,9,5,16,0.0,2.0,9405,g,1022,2,5,0,3,False,1,0,0,1
1186,1039,0.3,125,497,618,3105,14,8,5,11.0,13.0,56499,a,851,0,7,2,2,True,0,1,0,1
1187,1300,0.1,156,219,1037,874,15,3,10,5.0,7.0,62729,none,645,1,5,0,0,True,0,1,0,1
1188,732,0.6,188,1163,1554,3681,19,3,15,7.0,11.0,39628,a,1180,2,6,2,2,True,0,1,1,0
1190,1092,0.5,167,468,571,737,14,4,11,10.0,14.0,11501,none,427,0,2,0,0,True,0,1,1,0
1192,1030,0.7,147,503,551,2800,8,6,12,4.0,8.0,37330,n,988,2,0,0,4,True,1,0,0,1
1193,1130,0.9,101,1495,1579,315,14,5,11,0.0,8.0,27963,none,655,1,0,1,0,False,0,1,1,0
1195,1009,0.6,115,267,1841,2286,19,8,13,7.0,15.0,2286,none,968,2,6,2,0,True,1,0,1,0
1196,1735,0.1,140,149,876,2392,17,15,19,16.0,17.0,34670,b,597,1,1,1,1,False,1,0,1,0
1197,1129,0.5,185,1070,1079,1857,8,4,5,0.0,2.0,49380,a,772,1,1,2,2,True,0,1,1,0
1198,708,0.3,116,206,620,1419,10,6,16,0.0,1.0,26042,g,745,1,6,1,3,False,0,1,0,1
1199,894,0.1,123,158,747,3305,12,7,2,2.0,3.0,58766,none,824,2,1,0,0,False,1,0,0,1
1201,1481,0.5,105,249,522,2635,17,16,4,0.0,0.0,35213,g,852,1,2,1,3,True,1,0,1,0
1202,1068,0.6,194,935,1499,1754,17,7,9,0.0,1.0,45712,g,819,2,4,2,3,False,1,0,1,0
1203,1487,0.7,84,140,768,2563,18,4,14,6.0,12.0,56970,none,909,2,2,0,0,False,1,0,0,1
1205,1093,0.3,196,238,807,1869,8,5,4,2.0,14.0,22577,n,953,2,7,1,4,False,0,1,1,0
1206,1816,0.1,186,800,1089,3637,11,7,16,0.0,2.0,50439,b,1308,0,4,1,1,True,1,0,1,0
1207,627,0.8,142,211,507,896,17,6,14,2.0,8.0,20972,none,462,0,2,1,0,False,1,0,0,1
1209,1895,0.7,134,725,1335,774,15,4,6,2.0,11.0,5721,none,1007,2,0,0,0,False,0,1,0,1
1211,713,0.4,181,1211,1378,485,10,6,4,7.0,9.0,2359,n,800,2,7,1,4,True,0,1,0,1
1212,864,0.7,148,1362,1378,3964,13,8,12,10.0,15.0,24683,none,1243,2,3,2,0,False,0,1,0,1
1213,1177,1.0,181,945,1923,1887,8,5,11,1.0,7.0,11523,a,943,1,3,0,2,False,0,1,0,1
1215,1898,0.2,185,444,739,2114,10,5,19,3.0,4.0,56650,a,1164,2,6,1,2,False,0,1,1,0
1216,1158,0.7,123,311,1796,1542,17,9,15,1.0,20.0,29638,n,747,2,1,0,4,False,1,0,1,0
1217,1451,0.6,181,812,1456,3038,15,7,18,5.0,12.0,57370,a,1040,2,7,0,2,True,1,0,0,1
1218,1820,0.9,163,202,1884,2481,11,9,11,5.0,10.0,50937,none,890,0,6,1,0,True,1,0,0,1
1219,984,0.8,140,531,707,841,18,15,16,3.0,20.0,9434,none,744,2,2,0,0,False,1,0,1,0
1220,580,0.4,135,404,898,3565,12,11,8,0.0,5.0,24862,a,524,1,3,1,2,True,1,0,1,0
1221,1263,0.4,146,954,1609,1958,9,6,4,0.0,3.0,5309,a,865,1,5,1,2,True,0,1,0,1
1223,514,0.1,172,956,1723,3392,12,8,5,7.0,9.0,37704,b,1020,2,0,1,1,True,0,1,0,1
1224,1515,0.9,184,1438,1593,262,14,4,20,0.0,1.0,56357,none,1046,2,2,2,0,False,0,1,0,1
1225,721,0.4,194,1446,1988,530,8,4,8,6.0,9.0,6069,a,823,2,3,0,2,False,1,0,1,0
1230,697,0.4,173,478,1477,259,12,6,4,5.0,6.0,20587,b,646,2,1,2,1,False,0,1,1,0
1231,717,0.6,198,217,1106,688,10,7,15,4.0,5.0,10027,none,410,0,0,0,0,True,0,1,1,0
1233,1164,0.3,88,1107,1656,3859,11,10,17,0.0,6.0,61650,none,1249,0,0,2,0,True,0,1,1,0
1234,578,0.3,170,626,1134,2977,15,12,5,9.0,13.0,62781,b,1257,2,4,0,1,True,0,1,0,1
1235,1971,0.3,186,485,922,571,8,7,17,0.0,19.0,40532,none,900,1,6,0,0,True,0,1,1,0
1237,1558,0.1,114,322,1385,878,16,5,17,2.0,3.0,32130,n,854,2,4,2,4,True,0,1,0,1
1238,1597,0.5,85,880,1145,2130,8,3,15,4.0,19.0,4399,none,1176,2,0,0,0,True,0,1,0,1
1240,1994,0.6,88,667,711,454,11,8,6,2.0,4.0,7227,none,679,2,7,0,0,True,0,1,1,0
1241,1221,0.4,152,765,1899,2638,19,16,14,7.0,19.0,35487,g,1177,2,6,2,3,False,0,1,0,1
1242,989,0.6,156,614,679,2819,16,13,5,11.0,17.0,24540,g,802,2,7,1,3,True,1,0,1,0
1243,1180,1.0,144,925,1252,1464,7,3,20,5.0,20.0,50594,b,831,2,3,1,1,True,0,1,0,1
1244,718,0.8,113,1185,1387,1824,11,9,3,10.0,13.0,59894,none,668,1,5,2,0,False,0,1,0,1
1246,534,0.3,164,347,1477,2706,7,5,18,1.0,9.0,21172,none,801,2,6,2,0,True,0,1,0,1
1247,1566,0.5,126,1603,1930,659,14,9,13,0.0,0.0,20903,a,777,1,1,0,2,True,0,1,1,0
1249,504,0.4,163,1207,1539,2378,17,11,2,2.0,10.0,54281,none,687,1,1,2,0,True,1,0,1,0
1250,913,0.3,103,431,1144,2278,15,3,18,1.0,14.0,41853,none,906,2,0,1,0,False,0,1,1,0
1251,1317,0.5,113,179,613,3436,16,13,5,2.0,3.0,43502,g,959,0,4,1,3,False,0,1,1,0
1254,1083,0.9,126,925,1469,681,19,18,19,6.0,20.0,52654,a,594,1,1,1,2,False,0,1,0,1
1259,1796,0.1,101,667,798,1642,9,4,3,5.0,6.0,7325,b,561,0,3,1,1,False,0,1,1,0
1260,1097,0.8,181,405,519,509,15,12,12,0.0,17.0,60791,none,547,1,0,1,0,False,1,0,0,1
1261,1562,0.8,172,678,1676,3465,16,11,6,1.0,10.0,20451,none,1194,2,7,0,0,False,0,1,1,0
1262,1433,0.9,153,1619,1651,3900,18,16,2,8.0,12.0,27349,g,1243,2,6,2,3,True,1,0,0,1
1263,740,0.2,123,935,1147,1105,7,6,19,1.0,11.0,12718,a,575,0,0,1,2,False,0,1,0,1
1264,676,0.2,84,864,1011,2064,13,7,6,1.0,5.0,39624,none,910,2,0,1,0,False,1,0,0,1
1265,503,0.7,131,1495,1688,3117,19,6,9,1.0,4.0,13460,a,1093,2,0,1,2,True,1,0,1,0
1266,1020,0.7,96,870,1613,1142,13,9,8,13.0,18.0,7340,n,801,2,2,1,4,False,1,0,0,1
1267,896,0.3,111,1379,1469,1060,12,10,4,3.0,4.0,4383,a,784,2,0,1,2,False,0,1,1,0
1269,1512,0.4,134,220,1838,3366,7,3,11,1.0,2.0,54603,b,1266,2,2,0,1,False,1,0,1,0
1271,1944,0.8,87,1111,1362,2560,7,3,8,0.0,10.0,31269,none,1060,2,3,1,0,True,1,0,1,0
1272,1174,0.8,91,1097,1461,285,19,7,3,1.0,8.0,25137,b,754,2,1,0,1,False,1,0,1,0
1274,1602,0.6,118,273,1062,1862,16,9,2,4.0,5.0,46540,n,921,2,0,2,4,False,1,0,0,1
1275,1733,0.9,170,590,997,3488,6,4,10,4.0,15.0,6721,n,1135,2,0,1,4,True,0,1,1,0
1276,586,0.5,142,116,598,3178,9,7,10,10.0,14.0,8277,b,984,2,7,1,1,False,1,0,1,0
1278,875,0.1,110,300,1316,756,14,5,6,2.0,7.0,23622,none,418,0,6,0,0,False,1,0,0,1
1280,1426,0.7,174,1573,1694,1277,14,9,5,4.0,16.0,12555,none,1087,2,4,1,0,False,1,0,0,1
1281,1370,0.2,158,1392,1783,3703,13,10,11,5.0,8.0,6374,none,1317,2,5,1,0,False,0,1,0,1
1282,609,0.1,81,113,1524,1905,16,3,18,4.0,6.0,10446,b,727,2,5,0,1,True,0,1,0,1
1284,991,0.3,158,1209,1678,2014,11,9,10,2.0,6.0,12545,none,1064,2,4,1,0,False,1,0,0,1
1285,1724,0.8,100,655,828,3056,18,16,6,0.0,1.0,9305,none,1044,2,1,1,0,True,1,0,0,1
1286,584,0.3,168,1123,1622,465,12,8,4,0.0,0.0,19338,none,628,2,2,1,0,True,0,1,0,1
1287,860,0.7,141,692,979,3869,16,14,20,1.0,13.0,49226,b,1065,2,5,1,1,True,0,1,1,0
1289,615,0.5,130,1021,1958,1906,14,5,5,7.0,8.0,58283,none,784,1,4,0,0,True,1,0,1,0
1290,912,0.4,84,995,1310,851,8,4,4,6.0,11.0,46820,b,731,2,3,2,1,True,0,1,1,0
1291,1278,0.6,172,1244,1504,3142,11,4,19,10.0,14.0,61014,n,1477,2,6,1,4,True,1,0,0,1
1292,1365,0.3,125,293,970,1300,14,7,13,0.0,0.0,31428,g,891,2,3,0,3,False,1,0,0,1
1293,1702,0.1,177,1240,1931,1430,8,6,10,7.0,9.0,36519,none,770,0,4,1,0,False,1,0,0,1
1294,589,0.7,146,759,1858,362,16,10,6,1.0,4.0,59623,a,696,2,7,0,2,True,0,1,0,1
1296,1644,1.0,137,358,791,2360,7,4,19,0.0,0.0,44588,none,1298,2,7,2,0,False,1,0,0,1
1298,1089,0.1,153,211,1409,2620,7,5,13,10.0,20.0,2076,none,837,1,6,1,0,False,1,0,1,0
1299,871,0.1,178,194,1437,437,14,7,17,2.0,3.0,52305,none,543,1,2,0,0,False,1,0,0,1
1300,664,0.9,164,1076,1472,3774,11,5,18,5.0,19.0,6300,none,1430,2,1,1,0,False,1,0,0,1
1301,1874,0.8,192,1238,1418,1218,15,10,17,1.0,9.0,19182,none,759,0,1,0,0,True,0,1,0,1
1302,1928,0.8,162,229,1004,696,14,12,15,5.0,16.0,5883,b,796,1,4,2,1,False,0,1,0,1
1304,1077,0.8,86,135,1892,3902,9,3,3,1.0,13.0,58452,none,986,1,6,1,0,True,1,0,1,0
1306,1426,0.6,84,715,1163,1356,15,9,16,2.0,10.0,42558,b,820,2,2,0,1,True,1,0,0,1
1307,831,0.7,177,511,621,1704,6,5,20,7.0,11.0,26300,g,785,2,4,1,3,False,0,1,1,0
1309,1433,0.1,129,420,784,2132,18,15,19,2.0,11.0,5824,a,549,2,4,2,2,True,1,0,0,1
1310,1095,0.7,103,838,1066,3209,13,11,8,0.0,5.0,44360,n,1005,2,3,2,4,True,0,1,1,0
1311,643,0.8,156,314,1400,2096,13,6,2,3.0,9.0,23160,none,997,2,0,0,0,True,1,0,1,0
1316,1924,0.9,136,1438,1923,3646,10,9,16,0.0,0.0,59470,g,1726,2,5,2,3,False,1,0,0,1
1317,1825,0.1,157,1621,1773,3130,12,4,2,13.0,18.0,17227,g,1095,2,3,1,3,False,1,0,1,0
1320,1538,0.2,121,567,986,1494,18,10,12,6.0,7.0,13325,b,714,2,6,2,1,True,0,1,0,1
1322,808,0.8,185,496,974,1471,13,4,11,7.0,14.0,20218,none,737,0,5,1,0,False,0,1,0,1
1323,712,0.5,86,1245,1309,2001,11,10,12,6.0,11.0,27559,b,668,1,1,0,1,False,0,1,0,1
1324,1507,0.4,123,682,888,1486,15,3,19,0.0,0.0,42408,none,892,2,4,0,0,True,1,0,1,0
1327,948,0.1,173,257,1654,3499,11,7,19,14.0,20.0,22026,a,1109,1,4,2,2,False,0,1,0,1
1329,1384,0.1,82,983,1210,1221,18,12,15,15.0,18.0,60878,a,763,1,2,2,2,True,1,0,1,0
1332,614,0.2,94,409,603,1930,13,12,4,3.0,7.0,24344,a,768,2,3,2,2,False,1,0,1,0
1334,1039,0.2,130,384,1878,1742,18,12,15,8.0,9.0,47086,none,888,1,7,0,0,False,1,0,1,0
1335,511,0.9,125,149,1285,3265,14,7,14,5.0,13.0,34355,none,753,2,7,2,0,True,1,0,1,0
1336,1811,0.6,98,447,568,2700,13,7,8,4.0,16.0,5574,n,1116,2,3,2,4,True,0,1,0,1
1337,1159,0.4,104,717,1206,2115,8,7,18,3.0,8.0,36529,none,705,0,3,1,0,False,1,0,0,1
1338,1848,0.1,178,195,533,3915,9,7,8,7.0,19.0,12519,a,1334,0,1,1,2,False,1,0,1,0
1340,1469,0.5,150,1699,1850,1571,17,16,2,3.0,8.0,58551,none,1230,2,6,0,0,False,1,0,0,1
1341,1423,0.8,131,501,640,2253,10,8,9,12.0,13.0,44151,none,893,0,4,0,0,False,1,0,0,1
1347,1332,0.8,168,846,855,2790,19,11,10,5.0,19.0,7506,none,1119,2,6,1,0,False,0,1,1,0
1348,1498,0.1,191,111,1167,577,14,12,12,0.0,1.0,14354,none,793,2,3,1,0,True,0,1,1,0
1350,1398,0.8,150,755,1284,3488,14,3,11,8.0,12.0,27086,none,1006,2,0,1,0,False,0,1,1,0
1351,1885,0.6,92,1406,1517,1277,9,6,16,12.0,15.0,14362,b,1180,2,3,2,1,False,1,0,1,0
1352,798,0.8,148,497,627,3593,14,9,3,7.0,15.0,2315,none,887,0,1,0,0,True,0,1,1,0
1353,1436,0.9,124,1826,1836,2736,12,5,19,0.0,1.0,42611,none,1152,2,7,2,0,False,0,1,1,0
1355,1321,0.4,109,817,941,1464,7,6,16,0.0,9.0,63322,g,977,2,7,1,3,True,0,1,0,1
1357,1339,0.1,123,212,1269,2382,6,4,7,0.0,1.0,40411,b,1030,1,1,2,1,True,1,0,1,0
1359,1949,0.1,145,837,1182,832,7,3,19,2.0,9.0,31869,none,958,2,4,0,0,True,1,0,1,0
1360,882,0.2,151,248,884,751,19,11,8,9.0,16.0,28336,a,568,2,5,0,2,False,1,0,1,0
1361,1549,0.4,113,632,1162,436,10,8,11,0.0,7.0,27241,none,894,2,4,1,0,True,1,0,1,0
1362,1991,0.7,82,366,613,722,6,5,10,1.0,13.0,42507,none,1011,2,0,1,0,False,0,1,1,0
1363,796,0.5,114,174,518,1075,7,3,2,2.0,8.0,12309,none,539,0,0,0,0,False,0,1,0,1
1365,1318,0.8,188,688,1591,1780,12,10,2,0.0,15.0,11501,none,927,2,1,1,0,False,1,0,1,0
1366,1708,0.9,197,263,1345,1247,19,16,16,8.0,16.0,14578,none,784,2,3,0,0,False,1,0,0,1
1369,818,0.2,192,586,1552,2518,19,12,3,2.0,17.0,23648,none,1021,2,4,0,0,False,0,1,1,0
1370,1414,0.8,168,294,1233,1069,18,6,14,0.0,0.0,15186,none,850,2,1,0,0,False,1,0,0,1
1371,601,0.8,169,818,1827,2651,14,8,9,3.0,11.0,6411,a,1142,2,3,1,2,True,1,0,1,0
1372,561,0.1,99,426,865,2974,15,12,19,2.0,6.0,40517,n,1022,2,6,2,4,True,1,0,1,0
1373,1616,0.1,100,151,1133,657,7,3,2,3.0,8.0,52205,none,677,1,4,2,0,True,0,1,1,0
1374,1263,0.4,103,409,644,3372,18,13,10,1.0,2.0,32548,none,932,2,1,1,0,True,0,1,1,0
1375,1604,0.6,93,641,1156,1464,15,9,20,0.0,2.0,63407,none,899,2,4,1,0,True,0,1,1,0
1376,539,0.5,86,958,967,1326,7,4,3,1.0,2.0,24154,none,705,1,3,1,0,False,0,1,1,0
1377,1071,0.3,199,1328,1970,3393,6,5,7,0.0,5.0,49810,none,793,1,3,2,0,False,1,0,0,1
1378,826,0.5,135,354,530,323,17,3,7,0.0,0.0,57920,a,629,2,1,0,2,False,1,0,1,0
1379,771,0.7,106,1709,1781,1628,9,3,6,2.0,8.0,62034,none,777,0,0,2,0,False,0,1,0,1
1380,1811,0.2,132,1099,1553,2610,8,3,13,0.0,2.0,33342,none,979,1,7,2,0,False,0,1,0,1
1381,1842,0.4,179,783,1227,3721,16,11,4,7.0,10.0,56439,a,1007,0,3,1,2,True,0,1,1,0
1383,1763,0.2,184,238,1893,792,17,12,13,12.0,19.0,10308,g,765,1,2,0,3,False,1,0,1,0
1385,1805,0.2,182,758,891,1276,19,4,17,0.0,2.0,29175,none,475,0,3,0,0,True,0,1,0,1
1386,610,0.4,90,1039,1273,3472,10,4,12,9.0,19.0,52449,a,988,1,3,1,2,True,0,1,1,0
1388,1924,0.3,111,122,686,3423,13,3,19,3.0,10.0,63786,none,1062,2,1,0,0,False,1,0,0,1
1390,1726,0.6,106,1221,1804,1868,16,7,6,1.0,3.0,42811,none,858,2,4,1,0,True,1,0,0,1
1391,794,0.6,197,312,1376,2171,19,8,18,15.0,19.0,14197,b,347,0,2,2,1,False,1,0,1,0
1392,1686,0.8,182,599,1073,780,11,10,5,4.0,8.0,28222,none,744,0,4,0,0,True,1,0,1,0
1393,1444,0.9,103,1274,1340,712,17,5,10,0.0,1.0,6932,none,558,0,0,1,0,True,1,0,1,0
1395,1242,0.2,166,315,1796,318,11,10,19,8.0,9.0,28718,none,626,1,3,2,0,True,1,0,0,1
1396,539,0.2,137,1123,1709,3948,18,11,15,6.0,8.0,26530,g,893,2,5,1,3,False,0,1,0,1
1397,717,0.1,99,1878,1981,629,16,15,20,2.0,6.0,14615,none,680,2,7,1,0,False,1,0,1,0
1398,1540,0.1,157,318,831,1161,11,8,5,0.0,1.0,29712,none,623,2,6,0,0,False,1,0,1,0
1399,672,0.1,99,574,1267,1403,16,7,6,7.0,17.0,35795,none,797,2,7,0,0,False,1,0,0,1
1400,1325,1.0,133,1353,1915,3707,19,3,18,0.0,8.0,13549,none,1469,2,3,0,0,True,0,1,0,1
1402,948,0.3,119,340,1728,2926,17,13,9,6.0,7.0,18841,g,838,1,3,1,3,False,0,1,1,0
1404,1447,0.7,184,963,1062,471,8,4,20,3.0,5.0,40410,b,522,0,1,0,1,False,1,0,0,1
1405,1973,0.8,95,127,507,1724,12,10,8,3.0,7.0,21447,a,841,0,7,0,2,True,1,0,1,0
1406,1731,0.5,171,142,1039,1220,9,3,20,18.0,20.0,60642,none,413,0,3,2,0,True,0,1,1,0
1407,1617,0.7,111,274,1079,2754,19,10,8,1.0,10.0,63180,n,1117,2,1,1,4,False,0,1,0,1
